trajet_id,latitude,longitude
4187532,50.652345,10.940867
4187532,50.65236,10.94093
4187532,50.65242,10.941254
4187532,50.652495,10.941596
4187532,50.652584,10.941999
4187532,50.652648,10.942287
4187532,50.65265,10.942399
4187532,50.652647,10.942447
4187532,50.652642,10.942515
4187532,50.65264,10.942568
4187532,50.652645,10.942811
4187532,50.652647,10.942943
4187532,50.652645,10.943158
4187532,50.652632,10.943311
4187532,50.652607,10.943548
4187532,50.652576,10.943874
4187532,50.652561,10.94395
4187532,50.652512,10.944098
4187532,50.652483,10.944169
4187532,50.652453,10.944235
4187532,50.652385,10.944368
4187532,50.652349,10.944426
4187532,50.652278,10.944533
4187532,50.652243,10.944583
4187532,50.652157,10.944686
4187532,50.652109,10.944726
4187532,50.65206,10.944764
4187532,50.652013,10.944807
4187532,50.651926,10.944929
4187532,50.651888,10.944998
4187532,50.651855,10.945075
4187532,50.651829,10.945159
4187532,50.651794,10.945337
4187532,50.651777,10.94551
4187532,50.651767,10.945947
4187532,50.651772,10.946231
4187532,50.651762,10.946533
4187532,50.651728,10.946945
4187532,50.651709,10.947251
4187532,50.651703,10.947358
4187532,50.651709,10.947692
4187532,50.651715,10.947919
4187532,50.651742,10.948258
4187532,50.651755,10.948588
4187532,50.651755,10.948699
4187532,50.651756,10.948809
4187532,50.65176,10.94892
4187532,50.651823,10.949352
4187532,50.65197,10.949749
4187532,50.652099,10.950053
4187532,50.652236,10.950352
4187532,50.652336,10.950548
4187532,50.652436,10.95073
4187532,50.652534,10.950902
4187532,50.652582,10.950976
4187532,50.652629,10.951043
4187532,50.65267,10.951106
4187532,50.652711,10.951168
4187532,50.652751,10.951229
4187532,50.652788,10.95129
4187532,50.652827,10.951352
4187532,50.652944,10.951542
4187532,50.652978,10.951609
4187532,50.653009,10.951676
4187532,50.653035,10.951745
4187532,50.653065,10.951808
4187532,50.653085,10.951875
4187532,50.653105,10.95194
4187532,50.653129,10.952006
4187532,50.653197,10.952203
4187532,50.653314,10.952344
4187532,50.653362,10.952374
4187532,50.653412,10.952403
4187532,50.653633,10.952536
4187532,50.653693,10.952573
4187532,50.653825,10.952653
4187532,50.653957,10.952728
4187532,50.654025,10.952762
4187532,50.654093,10.952799
4187532,50.654235,10.952889
4187532,50.654387,10.952977
4187532,50.654536,10.953061
4187532,50.654613,10.953106
4187532,50.654922,10.953284
4187532,50.655068,10.953366
4187532,50.65514,10.953401
4187532,50.655634,10.953649
4187532,50.655714,10.953689
4187532,50.655796,10.953733
4187532,50.655951,10.953846
4187532,50.656025,10.953914
4187532,50.65611,10.954007
4187532,50.656161,10.954078
4187532,50.656284,10.954273
4187532,50.656349,10.954373
4187532,50.656417,10.954467
4187532,50.65649,10.95456
4187532,50.656568,10.954653
4187532,50.656648,10.954748
4187532,50.65681,10.954952
4187532,50.656891,10.955057
4187532,50.656969,10.95516
4187532,50.657051,10.955258
4187532,50.657136,10.955348
4187532,50.657315,10.95552
4187532,50.657406,10.955603
4187532,50.657498,10.955686
4187532,50.657684,10.955848
4187532,50.657875,10.955999
4187532,50.658071,10.956149
4187532,50.658172,10.956223
4187532,50.658272,10.956299
4187532,50.658467,10.956471
4187532,50.658557,10.95657
4187532,50.658641,10.95667
4187532,50.658726,10.956766
4187532,50.658814,10.956852
4187532,50.658907,10.956921
4187532,50.659003,10.956979
4187532,50.659099,10.957036
4187532,50.659196,10.957096
4187532,50.659296,10.957161
4187532,50.659393,10.957231
4187532,50.659484,10.957311
4187532,50.659571,10.957398
4187532,50.659653,10.957492
4187532,50.65982,10.957666
4187532,50.659911,10.957738
4187532,50.660009,10.957799
4187532,50.66011,10.957855
4187532,50.660212,10.95791
4187532,50.660313,10.957962
4187532,50.66051,10.958048
4187532,50.660602,10.95807
4187532,50.660691,10.958082
4187532,50.660776,10.958075
4187532,50.660861,10.958049
4187532,50.660948,10.958011
4187532,50.661038,10.957964
4187532,50.661131,10.957921
4187532,50.661224,10.9579
4187532,50.661318,10.957905
4187532,50.661412,10.957936
4187532,50.661508,10.957986
4187532,50.661603,10.958044
4187532,50.661696,10.958106
4187532,50.661791,10.958173
4187532,50.661883,10.958237
4187532,50.661977,10.958299
4187532,50.662071,10.95836
4187532,50.662257,10.958482
4187532,50.662348,10.958546
4187532,50.662537,10.958664
4187532,50.662728,10.958778
4187532,50.663026,10.958951
4187532,50.663117,10.959017
4187532,50.663205,10.959086
4187532,50.66329,10.959155
4187532,50.663372,10.959227
4187532,50.663448,10.959317
4187532,50.66351,10.959416
4187532,50.663568,10.959521
4187532,50.663629,10.959639
4187532,50.663758,10.959889
4187532,50.663824,10.960009
4187532,50.663888,10.960132
4187532,50.664008,10.960373
4187532,50.664059,10.960487
4187532,50.664107,10.960593
4187532,50.664158,10.960691
4187532,50.664209,10.960789
4187532,50.664264,10.960887
4187532,50.664322,10.960984
4187532,50.664446,10.961183
4187532,50.664565,10.961396
4187532,50.664618,10.96151
4187532,50.664727,10.961747
4187532,50.664889,10.962104
4187532,50.665062,10.962451
4187532,50.665167,10.962689
4187532,50.665258,10.962942
4187532,50.6653,10.963073
4187532,50.665387,10.96334
4187532,50.665473,10.963601
4187532,50.665565,10.963853
4187532,50.665708,10.964232
4187532,50.665803,10.964493
4187532,50.665893,10.964748
4187532,50.66598,10.965001
4187532,50.666065,10.965252
4187532,50.666108,10.965377
4187532,50.666147,10.965501
4187532,50.666184,10.965626
4187532,50.6663,10.965993
4187532,50.666336,10.966116
4187532,50.666371,10.966236
4187532,50.666407,10.966352
4187532,50.666444,10.966466
4187532,50.666481,10.966581
4187532,50.66652,10.96669
4187532,50.666557,10.966803
4187532,50.666589,10.966921
4187532,50.666618,10.967048
4187532,50.666646,10.967176
4187532,50.666673,10.967305
4187532,50.666724,10.967564
4187532,50.666775,10.967819
4187532,50.66684,10.968063
4187532,50.666951,10.968262
4187532,50.667025,10.96833
4187532,50.667102,10.968377
4187532,50.667176,10.968409
4187532,50.66724,10.968421
4187532,50.6673,10.968426
4187532,50.667352,10.968448
4187532,50.667385,10.9685
4187532,50.667401,10.968576
4187532,50.667409,10.968662
4187532,50.667415,10.96875
4187532,50.667425,10.968839
4187532,50.667482,10.968998
4187532,50.667518,10.969075
4187532,50.667555,10.969164
4187532,50.667592,10.969258
4187532,50.667633,10.969357
4187532,50.667728,10.969544
4187532,50.667787,10.969627
4187532,50.667851,10.969701
4187532,50.667985,10.969847
4187532,50.668047,10.969915
4187532,50.668105,10.969977
4187532,50.66816,10.970037
4187532,50.668203,10.970099
4187532,50.668226,10.970163
4187532,50.668227,10.970231
4187532,50.668205,10.970292
4187532,50.66817,10.970336
4187532,50.66813,10.970377
4187532,50.668089,10.970422
4187532,50.668048,10.970473
4187532,50.667961,10.970579
4187532,50.667876,10.970692
4187532,50.667764,10.970838
4187532,50.667674,10.970955
4187532,50.667628,10.971018
4187532,50.667575,10.971089
4187532,50.667539,10.971138
4187532,50.667508,10.971182
4187532,50.667486,10.971209
4187532,50.667458,10.971245
4187532,50.667438,10.971271
4187532,50.667422,10.97129
4187532,50.667411,10.971306
4187532,50.667401,10.97132
4187532,50.667391,10.971333
4187532,50.667376,10.971353
4187532,50.667352,10.971388
4187532,50.667327,10.971426
4187532,50.667318,10.971439
4187532,50.667311,10.97145
4187532,50.667302,10.971463
4187532,50.66729,10.97148
4187532,50.667277,10.9715
4187532,50.66727,10.971516
4187532,50.66726,10.97154
4187532,50.667249,10.971555
4187532,50.667235,10.971572
4187532,50.667218,10.971592
4187532,50.667202,10.97161
4187532,50.667185,10.971627
4187532,50.667169,10.971643
4187532,50.667159,10.971651
4187532,50.667143,10.971668
4187532,50.66713,10.971682
4187532,50.667119,10.971698
4187532,50.667108,10.971715
4187532,50.667091,10.971733
4187532,50.667075,10.971749
4187532,50.667062,10.971765
4187532,50.667046,10.971783
4187532,50.667029,10.971802
4187532,50.667011,10.971822
4187532,50.666995,10.971842
4187532,50.666984,10.97186
4187532,50.666974,10.971876
4187532,50.666961,10.971896
4187532,50.666949,10.971918
4187532,50.666938,10.971947
4187532,50.66693,10.971969
4187532,50.666925,10.97199
4187532,50.666919,10.972016
4187532,50.666915,10.972048
4187532,50.666913,10.972079
4187532,50.666915,10.972113
4187532,50.666919,10.972139
4187532,50.666927,10.972172
4187532,50.666938,10.972212
4187532,50.666952,10.972241
4187532,50.666968,10.972267
4187532,50.666978,10.972291
4187532,50.667028,10.972357
4187532,50.667043,10.972381
4187532,50.667062,10.972411
4187532,50.667112,10.972466
4187532,50.667269,10.972609
4187532,50.667358,10.972709
4187532,50.667446,10.972818
4187532,50.667506,10.972894
4187532,50.667567,10.972968
4187532,50.667705,10.973127
4187532,50.66781,10.973253
4187532,50.667847,10.97329
4187532,50.667919,10.973371
4187532,50.667955,10.973411
4187532,50.668025,10.973496
4187532,50.668052,10.973528
4187532,50.668096,10.973579
4187532,50.66817,10.973672
4187532,50.668202,10.973723
4187532,50.668271,10.973814
4187532,50.668307,10.973856
4187532,50.668335,10.973883
4187532,50.668368,10.973915
4187532,50.668399,10.973943
4187532,50.668433,10.973984
4187532,50.668474,10.974025
4187532,50.668514,10.974061
4187532,50.668624,10.974179
4187532,50.668677,10.974234
4187532,50.66873,10.97429
4187532,50.668822,10.974402
4187532,50.668884,10.974469
4187532,50.668985,10.974571
4187532,50.669076,10.974657
4187532,50.669345,10.97487
4187532,50.6694,10.974897
4187532,50.669458,10.974919
4187532,50.66952,10.974937
4187532,50.669646,10.974965
4187532,50.669764,10.975002
4187532,50.669819,10.97503
4187532,50.669871,10.97506
4187532,50.669921,10.975085
4187532,50.669966,10.975105
4187532,50.670012,10.975118
4187532,50.670065,10.97512
4187532,50.670118,10.975112
4187532,50.67017,10.97509
4187532,50.670216,10.975049
4187532,50.670246,10.974993
4187532,50.670265,10.974928
4187532,50.670286,10.974854
4187532,50.670304,10.974787
4187532,50.670337,10.974696
4187532,50.670357,10.974631
4187532,50.670364,10.974564
4187532,50.670373,10.974504
4187532,50.67038,10.974445
4187532,50.67039,10.974391
4187532,50.670402,10.97434
4187532,50.67041,10.974298
4187532,50.670416,10.974238
4187532,50.670417,10.974184
4187532,50.670427,10.974133
4187532,50.670437,10.974085
4187532,50.670448,10.974035
4187532,50.670461,10.973989
4187532,50.670514,10.973734
4187532,50.670525,10.973656
4187532,50.67055,10.973493
4187532,50.670568,10.973413
4187532,50.670583,10.973333
4187532,50.670595,10.973255
4187532,50.670607,10.973179
4187532,50.670617,10.973103
4187532,50.670629,10.97303
4187532,50.670642,10.97296
4187532,50.670693,10.97268
4187532,50.670705,10.972611
4187532,50.670721,10.972538
4187532,50.670772,10.972327
4187532,50.670885,10.971914
4187532,50.670916,10.971789
4187532,50.670944,10.971659
4187532,50.670957,10.971597
4187532,50.670969,10.971537
4187532,50.670978,10.971477
4187532,50.670985,10.971417
4187532,50.670991,10.971351
4187532,50.670999,10.971283
4187532,50.671007,10.971215
4187532,50.671012,10.971148
4187532,50.67102,10.971081
4187532,50.671028,10.971015
4187532,50.671033,10.97095
4187532,50.671036,10.970882
4187532,50.671047,10.970631
4187532,50.671047,10.970568
4187532,50.671049,10.970453
4187532,50.671048,10.970395
4187532,50.67105,10.970337
4187532,50.67105,10.970278
4187532,50.671051,10.970222
4187532,50.671051,10.970171
4187532,50.671048,10.970115
4187532,50.671048,10.970066
4187532,50.671043,10.970018
4187532,50.671036,10.969975
4187532,50.67103,10.969935
4187532,50.671024,10.969904
4187532,50.671019,10.969876
4187532,50.671015,10.96985
4187532,50.671013,10.969828
4187532,50.671011,10.969808
4187532,50.671011,10.969786
4187532,50.671015,10.969763
4187532,50.671021,10.969741
4187532,50.671029,10.969721
4187532,50.671033,10.969703
4187532,50.671039,10.96969
4187532,50.671045,10.969673
4187532,50.671054,10.969658
4187532,50.671064,10.969645
4187532,50.671072,10.969633
4187532,50.671075,10.969615
4187532,50.671073,10.969595
4187532,50.67107,10.969583
4187532,50.671066,10.969572
4187532,50.671062,10.96956
4187532,50.67106,10.969556
4187532,50.67106,10.969556
4187532,50.67106,10.969556
4187532,50.67106,10.969556
4187532,50.67106,10.969556
4187532,50.67106,10.969556
4187532,50.67106,10.969556
4187532,50.671056,10.969563
4187532,50.671056,10.969563
4187532,50.671056,10.969563
4187532,50.671056,10.969563
4187532,50.671056,10.969563
4187532,50.671086,10.969624
4187532,50.671087,10.96963
4187532,50.671087,10.96963
4187532,50.671076,10.969626
4187532,50.671076,10.969626
4187532,50.671076,10.969626
4187532,50.671073,10.969624
4187532,50.671073,10.969624
4187532,50.671051,10.969609
4187532,50.671051,10.969599
4187532,50.671078,10.969488
4187532,50.671153,10.969286
4187532,50.67119,10.969212
4187532,50.671235,10.969135
4187532,50.671295,10.969001
4187532,50.671412,10.96875
4187532,50.671468,10.96865
4187532,50.671744,10.968185
4187532,50.67181,10.968059
4187532,50.672034,10.967667
4187532,50.672108,10.96754
4187532,50.672243,10.96732
4187532,50.672378,10.967097
4187532,50.672401,10.967053
4187532,50.672416,10.967024
4187532,50.672428,10.967005
4187532,50.672437,10.966995
4187532,50.672448,10.966983
4187532,50.67254,10.966833
4187532,50.672647,10.966648
4187532,50.672675,10.966601
4187532,50.672703,10.966552
4187532,50.672729,10.966499
4187532,50.672847,10.966293
4187532,50.672876,10.966241
4187532,50.672994,10.966027
4187532,50.673178,10.965699
4187532,50.67348,10.965151
4187532,50.67378,10.96464
4187532,50.673857,10.964511
4187532,50.674077,10.964114
4187532,50.67411,10.964043
4187532,50.674465,10.963365
4187532,50.674572,10.963171
4187532,50.674608,10.963105
4187532,50.674674,10.962968
4187532,50.674732,10.962824
4187532,50.67476,10.962752
4187532,50.67481,10.962608
4187532,50.674832,10.962536
4187532,50.674853,10.962464
4187532,50.674874,10.96239
4187532,50.674897,10.96232
4187532,50.674919,10.962252
4187532,50.67494,10.962188
4187532,50.674956,10.96212
4187532,50.674969,10.962051
4187532,50.674985,10.961985
4187532,50.675005,10.961921
4187532,50.675027,10.961859
4187532,50.675048,10.961795
4187532,50.675068,10.96173
4187532,50.675087,10.961664
4187532,50.675105,10.961597
4187532,50.67514,10.961465
4187532,50.675252,10.961066
4187532,50.675325,10.960806
4187532,50.675342,10.960741
4187532,50.675361,10.960676
4187532,50.67538,10.960614
4187532,50.675398,10.960553
4187532,50.675473,10.96029
4187532,50.675674,10.959614
4187532,50.675749,10.95934
4187532,50.675802,10.959136
4187532,50.675819,10.959069
4187532,50.675836,10.959
4187532,50.675855,10.958932
4187532,50.676087,10.958131
4187532,50.676179,10.957794
4187532,50.676196,10.957728
4187532,50.676254,10.957532
4187532,50.676382,10.957066
4187532,50.676459,10.956794
4187532,50.67663,10.956185
4187532,50.676688,10.955997
4187532,50.676923,10.955178
4187532,50.67698,10.95498
4187532,50.67704,10.954782
4187532,50.677099,10.954579
4187532,50.677166,10.95431
4187532,50.677226,10.95405
4187532,50.677243,10.953984
4187532,50.677259,10.953917
4187532,50.677296,10.953703
4187532,50.677328,10.953415
4187532,50.677361,10.953117
4187532,50.677367,10.952964
4187532,50.677397,10.952655
4187532,50.677446,10.952277
4187532,50.677466,10.952125
4187532,50.677502,10.951904
4187532,50.677515,10.951831
4187532,50.677528,10.951757
4187532,50.677543,10.951685
4187532,50.67756,10.951618
4187532,50.677596,10.951482
4187532,50.677654,10.951271
4187532,50.677693,10.951133
4187532,50.677782,10.950848
4187532,50.678068,10.950095
4187532,50.678192,10.949742
4187532,50.678259,10.94952
4187532,50.678394,10.948912
4187532,50.678442,10.948613
4187532,50.678449,10.948538
4187532,50.678456,10.94846
4187532,50.678468,10.948303
4187532,50.678484,10.948074
4187532,50.678483,10.947754
4187532,50.678491,10.947073
4187532,50.678493,10.94699
4187532,50.6785,10.946388
4187532,50.678501,10.946321
4187532,50.678503,10.946236
4187532,50.678504,10.946154
4187532,50.678509,10.945662
4187532,50.67852,10.944949
4187532,50.678523,10.944873
4187532,50.678527,10.944799
4187532,50.678525,10.94463
4187532,50.678525,10.944569
4187532,50.678523,10.944493
4187532,50.678522,10.944418
4187532,50.67852,10.944345
4187532,50.678506,10.944186
4187532,50.678485,10.94396
4187532,50.678372,10.943368
4187532,50.678335,10.943157
4187532,50.678305,10.943007
4187532,50.678288,10.942933
4187532,50.678247,10.942787
4187532,50.678174,10.942581
4187532,50.678019,10.942166
4187532,50.677864,10.941767
4187532,50.677802,10.941543
4187532,50.677779,10.941467
4187532,50.677662,10.941004
4187532,50.677587,10.940535
4187532,50.67754,10.94014
4187532,50.677456,10.939499
4187532,50.677428,10.939178
4187532,50.677374,10.938782
4187532,50.677339,10.938549
4187532,50.677314,10.938396
4187532,50.677288,10.938242
4187532,50.67726,10.938089
4187532,50.677248,10.938012
4187532,50.677237,10.937935
4187532,50.677227,10.937857
4187532,50.677161,10.937163
4187532,50.677143,10.936626
4187532,50.677143,10.936552
4187532,50.677146,10.936483
4187532,50.677147,10.936426
4187532,50.67715,10.936339
4187532,50.677153,10.936267
4187532,50.677155,10.936195
4187532,50.677158,10.936122
4187532,50.67716,10.936065
4187532,50.677163,10.935981
4187532,50.677167,10.935911
4187532,50.677215,10.935495
4187532,50.677369,10.934727
4187532,50.677491,10.934236
4187532,50.677535,10.934103
4187532,50.677574,10.933983
4187532,50.677728,10.933573
4187532,50.677843,10.933326
4187532,50.67802,10.932968
4187532,50.678208,10.932642
4187532,50.678241,10.932589
4187532,50.678275,10.932536
4187532,50.67831,10.932483
4187532,50.67838,10.932381
4187532,50.678477,10.932241
4187532,50.678917,10.931753
4187532,50.679073,10.93158
4187532,50.679235,10.931406
4187532,50.679572,10.931021
4187532,50.679603,10.930984
4187532,50.679627,10.930953
4187532,50.679656,10.930916
4187532,50.679688,10.930873
4187532,50.679714,10.930843
4187532,50.67974,10.930817
4187532,50.679763,10.930788
4187532,50.679778,10.930764
4187532,50.6798,10.93073
4187532,50.679862,10.930643
4187532,50.679887,10.930607
4187532,50.679921,10.930569
4187532,50.67995,10.930534
4187532,50.679976,10.930493
4187532,50.679996,10.930462
4187532,50.680022,10.930423
4187532,50.680056,10.930379
4187532,50.680084,10.930345
4187532,50.680266,10.930064
4187532,50.680394,10.929821
4187532,50.680496,10.929608
4187532,50.680644,10.929092
4187532,50.68068,10.928857
4187532,50.680687,10.928737
4187532,50.680686,10.928688
4187532,50.680685,10.928628
4187532,50.680686,10.928553
4187532,50.680687,10.928488
4187532,50.680711,10.928158
4187532,50.68071,10.927986
4187532,50.680689,10.927734
4187532,50.680679,10.927668
4187532,50.680663,10.927594
4187532,50.680655,10.927534
4187532,50.680605,10.927279
4187532,50.680573,10.927098
4187532,50.680562,10.92704
4187532,50.680547,10.926976
4187532,50.680534,10.926917
4187532,50.680524,10.926858
4187532,50.680516,10.92681
4187532,50.680505,10.926752
4187532,50.680489,10.926685
4187532,50.680476,10.926627
4187532,50.680444,10.926454
4187532,50.680411,10.926268
4187532,50.680324,10.925779
4187532,50.680313,10.92571
4187532,50.680266,10.925147
4187532,50.680277,10.924572
4187532,50.680289,10.924427
4187532,50.680358,10.924012
4187532,50.680524,10.923349
4187532,50.680722,10.922884
4187532,50.681004,10.922425
4187532,50.681159,10.922248
4187532,50.681206,10.92219
4187532,50.68133,10.922043
4187532,50.681411,10.921949
4187532,50.681453,10.921913
4187532,50.681496,10.921877
4187532,50.68153,10.921846
4187532,50.681585,10.921726
4187532,50.681599,10.921634
4187532,50.681609,10.921555
4187532,50.681635,10.921493
4187532,50.681664,10.921467
4187532,50.681758,10.92142
4187532,50.681801,10.921401
4187532,50.68184,10.921407
4187532,50.68187,10.921441
4187532,50.681892,10.921492
4187532,50.681912,10.921549
4187532,50.681939,10.921602
4187532,50.681977,10.921639
4187532,50.682012,10.921651
4187532,50.682209,10.921615
4187532,50.682518,10.921606
4187532,50.68258,10.921614
4187532,50.682724,10.921633
4187532,50.682817,10.921655
4187532,50.682954,10.921697
4187532,50.682997,10.921711
4187532,50.683047,10.921731
4187532,50.683086,10.921748
4187532,50.683115,10.921759
4187532,50.68315,10.921764
4187532,50.683183,10.921759
4187532,50.683216,10.921745
4187532,50.683238,10.921726
4187532,50.683255,10.921708
4187532,50.683279,10.921692
4187532,50.68338,10.921598
4187532,50.683515,10.921376
4187532,50.683539,10.921368
4187532,50.683596,10.921406
4187532,50.683639,10.921467
4187532,50.683667,10.921501
4187532,50.683696,10.92153
4187532,50.683725,10.921555
4187532,50.68393,10.921815
4187532,50.683996,10.921887
4187532,50.684084,10.921982
4187532,50.684147,10.922052
4187532,50.684172,10.922074
4187532,50.684203,10.922089
4187532,50.684235,10.922085
4187532,50.68434,10.921979
4187532,50.684372,10.921943
4187532,50.684395,10.921917
4187532,50.684426,10.921878
4187532,50.684447,10.921853
4187532,50.684472,10.921816
4187532,50.684535,10.921677
4187532,50.684586,10.921546
4187532,50.6846,10.921513
4187532,50.684612,10.921485
4187532,50.68462,10.921463
4187532,50.684628,10.921448
4187532,50.684637,10.921437
4187532,50.684643,10.921425
4187532,50.684648,10.921418
4187532,50.684655,10.92141
4187532,50.684695,10.921352
4187532,50.684717,10.921324
4187532,50.684731,10.921309
4187532,50.684769,10.921253
4187532,50.684777,10.921229
4187532,50.684782,10.921196
4187532,50.684786,10.921159
4187532,50.684793,10.921111
4187532,50.684835,10.920914
4187532,50.684853,10.920863
4187532,50.684867,10.920816
4187532,50.684878,10.920773
4187532,50.684939,10.920551
4187532,50.684959,10.920468
4187532,50.684966,10.920422
4187532,50.684967,10.920375
4187532,50.684976,10.920184
4187532,50.684952,10.919845
4187532,50.684944,10.919794
4187532,50.684878,10.919406
4187532,50.684843,10.919111
4187532,50.684808,10.918816
4187532,50.684788,10.918702
4187532,50.684771,10.918591
4187532,50.684761,10.918534
4187532,50.684745,10.918421
4187532,50.684736,10.918364
4187532,50.684693,10.918137
4187532,50.684659,10.917975
4187532,50.684646,10.917925
4187532,50.68463,10.917873
4187532,50.684613,10.917824
4187532,50.684595,10.917776
4187532,50.684575,10.917725
4187532,50.684558,10.917687
4187532,50.684544,10.917648
4187532,50.684532,10.917604
4187532,50.684519,10.917558
4187532,50.684508,10.917509
4187532,50.684498,10.91746
4187532,50.684487,10.917412
4187532,50.684474,10.917362
4187532,50.684465,10.917324
4187532,50.684403,10.917092
4187532,50.684392,10.917055
4187532,50.684359,10.916983
4187532,50.684334,10.91695
4187532,50.684308,10.916917
4187532,50.68428,10.91688
4187532,50.684243,10.91678
4187532,50.684232,10.916723
4187532,50.684224,10.916676
4187532,50.684187,10.91639
4187532,50.684173,10.916278
4187532,50.684156,10.916096
4187532,50.684105,10.915569
4187532,50.684096,10.915278
4187532,50.6841,10.915168
4187532,50.684103,10.915112
4187532,50.684104,10.915057
4187532,50.684105,10.91501
4187532,50.68411,10.914961
4187532,50.684121,10.91492
4187532,50.684143,10.914884
4187532,50.684251,10.914865
4187532,50.684287,10.914865
4187532,50.684626,10.914866
4187532,50.684895,10.914862
4187532,50.684927,10.914863
4187532,50.684964,10.914861
4187532,50.685,10.91486
4187532,50.685028,10.914859
4187532,50.68507,10.914858
4187532,50.685103,10.914855
4187532,50.685127,10.914849
4187532,50.68516,10.914841
4187532,50.685188,10.914835
4187532,50.685215,10.914826
4187532,50.685244,10.91482
4187532,50.68527,10.914814
4187532,50.685293,10.914816
4187532,50.685316,10.91482
4187532,50.685337,10.914824
4187532,50.685359,10.914829
4187532,50.685381,10.914835
4187532,50.685398,10.914838
4187532,50.685418,10.914841
4187532,50.685438,10.914848
4187532,50.685457,10.914857
4187532,50.685477,10.91486
4187532,50.685493,10.914861
4187532,50.685515,10.914863
4187532,50.685533,10.914869
4187532,50.68555,10.914876
4187532,50.68557,10.91488
4187532,50.685592,10.914877
4187532,50.685616,10.914882
4187532,50.685639,10.914897
4187532,50.685661,10.914905
4187532,50.685682,10.914909
4187532,50.6857,10.91491
4187532,50.685717,10.914909
4187532,50.685738,10.914906
4187532,50.685759,10.914902
4187532,50.685775,10.914902
4187532,50.685795,10.914909
4187532,50.68582,10.914917
4187532,50.68584,10.914924
4187532,50.68586,10.914932
4187532,50.68588,10.914947
4187532,50.685895,10.914963
4187532,50.685915,10.914974
4187532,50.685935,10.914981
4187532,50.685954,10.914983
4187532,50.685972,10.914987
4187532,50.685989,10.914987
4187532,50.686011,10.91499
4187532,50.686031,10.914998
4187532,50.686051,10.915007
4187532,50.686071,10.915016
4187532,50.68609,10.915022
4187532,50.686107,10.915026
4187532,50.686124,10.915034
4187532,50.686143,10.915035
4187532,50.686155,10.915033
4187532,50.686172,10.91503
4187532,50.686187,10.915026
4187532,50.686207,10.915022
4187532,50.686228,10.915017
4187532,50.686246,10.915011
4187532,50.686264,10.915007
4187532,50.686282,10.915002
4187532,50.686301,10.914998
4187532,50.686321,10.914993
4187532,50.686344,10.914987
4187532,50.686366,10.914983
4187532,50.686385,10.914978
4187532,50.686405,10.914982
4187532,50.686422,10.914979
4187532,50.68644,10.914972
4187532,50.686466,10.914955
4187532,50.686486,10.91493
4187532,50.686507,10.914925
4187532,50.686524,10.914925
4187532,50.686541,10.914926
4187532,50.686561,10.914923
4187532,50.686579,10.914914
4187532,50.686596,10.914899
4187532,50.686613,10.914895
4187532,50.686632,10.914876
4187532,50.686656,10.914858
4187532,50.686671,10.91485
4187532,50.686686,10.914836
4187532,50.686698,10.914822
4187532,50.686712,10.914813
4187532,50.686728,10.914808
4187532,50.686747,10.914804
4187532,50.686766,10.914795
4187532,50.686784,10.914784
4187532,50.6868,10.914769
4187532,50.686815,10.914754
4187532,50.686832,10.914741
4187532,50.686852,10.914727
4187532,50.686865,10.914718
4187532,50.686883,10.914705
4187532,50.6869,10.914694
4187532,50.686919,10.914684
4187532,50.686937,10.914675
4187532,50.686955,10.914665
4187532,50.686972,10.914654
4187532,50.68699,10.914642
4187532,50.687009,10.914628
4187532,50.687027,10.914609
4187532,50.687044,10.914592
4187532,50.68706,10.91458
4187532,50.687071,10.914559
4187532,50.687081,10.914536
4187532,50.687092,10.914507
4187532,50.6871,10.914487
4187532,50.68711,10.914464
4187532,50.687119,10.91444
4187532,50.687128,10.914419
4187532,50.687137,10.914397
4187532,50.687147,10.914377
4187532,50.687158,10.914354
4187532,50.687171,10.914328
4187532,50.687184,10.914306
4187532,50.687196,10.914283
4187532,50.687207,10.91426
4187532,50.687217,10.914237
4187532,50.687225,10.914213
4187532,50.687235,10.914188
4187532,50.687247,10.914161
4187532,50.687257,10.914132
4187532,50.687269,10.914106
4187532,50.687278,10.914083
4187532,50.687287,10.914063
4187532,50.687297,10.914043
4187532,50.68731,10.914026
4187532,50.687328,10.914011
4187532,50.687344,10.913994
4187532,50.687357,10.913975
4187532,50.687371,10.913957
4187532,50.687386,10.913939
4187532,50.687401,10.91392
4187532,50.687413,10.913903
4187532,50.687423,10.913884
4187532,50.687433,10.913866
4187532,50.687438,10.913845
4187532,50.687445,10.913822
4187532,50.687459,10.913805
4187532,50.687465,10.913793
4187532,50.687469,10.913784
4187532,50.687471,10.913772
4187532,50.687472,10.913763
4187532,50.687468,10.913753
4187532,50.687461,10.913734
4187532,50.687452,10.913721
4187532,50.687445,10.913702
4187532,50.687438,10.913683
4187532,50.687427,10.913666
4187532,50.687421,10.913661
4187532,50.687421,10.913661
4187532,50.687417,10.913661
4187532,50.687407,10.913663
4187532,50.687398,10.913659
4187532,50.687394,10.913661
4187532,50.687394,10.913661
4187532,50.687394,10.913661
4187532,50.687389,10.913652
4187532,50.687391,10.913646
4187532,50.687391,10.913646
4187532,50.687386,10.913631
4187532,50.687384,10.913595
4187532,50.687368,10.913556
4187532,50.687351,10.913518
4187532,50.687341,10.913476
4187532,50.687333,10.913435
4187532,50.687335,10.913395
4187532,50.687338,10.913354
4187532,50.687347,10.913329
4187532,50.68736,10.913307
4187532,50.687376,10.913291
4187532,50.68739,10.913273
4187532,50.687402,10.913258
