vehicle_id,latitude,longitude
2216,30.233763,-97.73189
2216,30.231094,-97.73376
2216,30.232306,-97.736885
2216,30.226915,-97.740814
2216,30.219517,-97.74401
2216,30.217125,-97.74401
2216,30.21454,-97.74471
2216,30.210882,-97.74921
2216,30.20321,-97.75396
2216,30.195372,-97.75307
2216,30.193613,-97.74965
2216,30.193228,-97.74474
2216,30.186352,-97.74645
2216,30.180357,-97.748665
2216,30.18198,-97.75202
2216,30.18781,-97.76308
2216,30.189213,-97.7677
2216,30.190092,-97.76742
8923,30.340242,-97.69119
8923,30.34027,-97.69119
8923,30.340242,-97.69119
8923,30.340242,-97.69119
8923,30.34027,-97.69119
8923,30.340242,-97.69119
8923,30.340078,-97.69135
8923,30.33807,-97.68492
8923,30.333258,-97.686
8923,30.326244,-97.69234
8923,30.32949,-97.69699
8923,30.332762,-97.70402
8923,30.330288,-97.71282
8923,30.328693,-97.71428
8923,30.328363,-97.71605
8923,30.320635,-97.7158
8923,30.317472,-97.72077
8923,30.314337,-97.71989
8923,30.306225,-97.725105
8923,30.299734,-97.729195
8923,30.29187,-97.73423
8923,30.289587,-97.73467
8923,30.287277,-97.7336
8923,30.283344,-97.73407
8923,30.2801,-97.73566
8923,30.27306,-97.744865
8923,30.270887,-97.74566
8923,30.267395,-97.74699
8923,30.26371,-97.74775
8923,30.255268,-97.745186
8923,30.25139,-97.74091
8923,30.246,-97.73185
8923,30.241903,-97.7285
8923,30.236128,-97.72846
8923,30.23126,-97.73372
8923,30.230463,-97.73812
8923,30.222185,-97.74221
8923,30.217455,-97.74398
8923,30.21674,-97.74404
8923,30.21245,-97.74819
8923,30.203568,-97.75377
8923,30.196884,-97.752945
8923,30.193476,-97.75234
8923,30.191715,-97.74474
8923,30.17989,-97.747215
8923,30.18242,-97.75269
8923,30.18506,-97.75639
8923,30.189213,-97.7677
8923,30.193117,-97.76776
8923,30.189928,-97.76754
8923,30.189928,-97.76754
2305,30.229033,-97.80057
2305,30.22906,-97.80057
2305,30.229033,-97.80054
2305,30.22906,-97.80054
2305,30.229033,-97.80057
2305,30.229033,-97.80111
2305,30.227024,-97.80282
2305,30.218748,-97.80741
2305,30.210304,-97.81444
2305,30.20398,-97.81729
2305,30.197517,-97.8285
2305,30.19122,-97.833405
2305,30.18165,-97.839676
2305,30.17824,-97.833725
8722,30.285105,-97.733086
8722,30.285105,-97.733086
8722,30.285105,-97.733086
8722,30.285105,-97.733086
8722,30.285023,-97.73141
8722,30.283207,-97.72818
8722,30.276634,-97.731064
8722,30.265965,-97.7347
8722,30.247814,-97.73537
8722,30.241022,-97.72777
8722,30.232222,-97.72001
8722,30.237392,-97.713585
8722,30.23632,-97.71422
8722,30.285133,-97.733086
8722,30.285133,-97.733086
8722,30.285133,-97.733086
8722,30.285078,-97.73182
8722,30.283262,-97.72834
8722,30.277983,-97.73071
8722,30.267368,-97.73416
8722,30.248613,-97.73584
8722,30.245396,-97.73103
8722,30.238382,-97.726
8722,30.232195,-97.71998
8722,30.237392,-97.713585
8841,30.293327,-97.63131
8841,30.293327,-97.63131
8841,30.293327,-97.63128
8841,30.293327,-97.63131
8841,30.293327,-97.63128
8841,30.293327,-97.63128
8841,30.293327,-97.63131
8841,30.294703,-97.630424
8841,30.293657,-97.63293
8841,30.299955,-97.64756
8841,30.310322,-97.65148
8841,30.314558,-97.65585
8841,30.314585,-97.65582
8841,30.316317,-97.658104
8841,30.313814,-97.66469
8841,30.312605,-97.66545
8841,30.310377,-97.66747
8841,30.318407,-97.67694
8841,30.313595,-97.682045
8841,30.313953,-97.69218
8841,30.313925,-97.69215
8841,30.314722,-97.693695
8841,30.31376,-97.70412
8841,30.31288,-97.705315
8841,30.311918,-97.70646
8841,30.310762,-97.70795
8841,30.305372,-97.7031
8841,30.298195,-97.70918
8841,30.299404,-97.71716
8841,30.298113,-97.71795
8841,30.28813,-97.72422
8841,30.287085,-97.73002
8841,30.285187,-97.73264
8841,30.28527,-97.73366
8841,30.280237,-97.734955
8841,30.27603,-97.73676
8841,30.271355,-97.73543
8841,30.272263,-97.739105
8841,30.272896,-97.7449
8841,30.267284,-97.74699
8841,30.267176,-97.74816
2354,30.223202,-97.76611
2354,30.223202,-97.76611
2354,30.223202,-97.76611
2354,30.223202,-97.76611
2354,30.223202,-97.76611
2354,30.223202,-97.76611
2354,30.223202,-97.76611
2354,30.223202,-97.76611
2354,30.22257,-97.766495
2354,30.22158,-97.76507
2354,30.222404,-97.76425
2354,30.226778,-97.76897
2354,30.2284,-97.782234
2354,30.231838,-97.79173
2354,30.23027,-97.79519
2354,30.229115,-97.80035
2354,30.229225,-97.80117
2354,30.2328,-97.79772
2354,30.235056,-97.796455
2354,30.239702,-97.79971
2354,30.241518,-97.80064
2354,30.243195,-97.80149
2354,30.24512,-97.80244
2354,30.24754,-97.80386
2354,30.251858,-97.80731
2354,30.25645,-97.809814
2354,30.25645,-97.80934
2354,30.255405,-97.80928
2354,30.263765,-97.807915
2354,30.274023,-97.799965
2354,30.2691,-97.786095
2354,30.262527,-97.78942
2354,30.263435,-97.78733
2354,30.26437,-97.78528
2354,30.26536,-97.78252
2354,30.266954,-97.77926
2354,30.266102,-97.768555
2354,30.267862,-97.7562
2354,30.26107,-97.758484
2354,30.260796,-97.75845
2354,30.260218,-97.75567
2354,30.258457,-97.75038
2354,30.260988,-97.74873
2354,30.267506,-97.74566
2354,30.274462,-97.74316
2251,30.223478,-97.76602
2251,30.22323,-97.76608
2251,30.22323,-97.76608
2251,30.22323,-97.76608
2251,30.22323,-97.76608
2251,30.22246,-97.766525
2251,30.222296,-97.766594
2251,30.222322,-97.76425
2251,30.22675,-97.768906
2251,30.228153,-97.77888
2251,30.229858,-97.78699
2251,30.230326,-97.7879
2251,30.231398,-97.791954
2251,30.231123,-97.792145
2251,30.231123,-97.792145
2251,30.231123,-97.792145
2251,30.231123,-97.792145
2251,30.23049,-97.79462
2251,30.229088,-97.80105
2251,30.232388,-97.79886
2251,30.236706,-97.79797
2251,30.238768,-97.79915
2251,30.242178,-97.80095
2251,30.24545,-97.802536
2251,30.254168,-97.80836
2251,30.257963,-97.812035
2251,30.269264,-97.8038
2251,30.271933,-97.79677
2251,30.266624,-97.78407
2251,30.263517,-97.78961
2251,30.262308,-97.78936
2251,30.264948,-97.78303
2251,30.25788,-97.78986
2251,30.263792,-97.78664
2251,30.275095,-97.76925
2251,30.26723,-97.75747
2251,30.267506,-97.75652
2251,30.265442,-97.756805
2251,30.260548,-97.75744
2251,30.258486,-97.750534
2251,30.26162,-97.74838
2251,30.26668,-97.74595
2251,30.272345,-97.74386
2251,30.223478,-97.76615
2251,30.223175,-97.76611
2251,30.223175,-97.76611
2251,30.223175,-97.76611
2251,30.223175,-97.76611
2251,30.223175,-97.76611
2251,30.223202,-97.76611
2251,30.223202,-97.76611
2251,30.223175,-97.76611
2251,30.223175,-97.76611
2251,30.22235,-97.76656
2251,30.222404,-97.76421
2251,30.226723,-97.76884
2251,30.228125,-97.778656
2251,30.229748,-97.786766
2251,30.230188,-97.78771
2251,30.23137,-97.791954
2251,30.230188,-97.79329
2251,30.229088,-97.80114
2251,30.229088,-97.80114
2251,30.233377,-97.79699
2251,30.23709,-97.798256
2251,30.238686,-97.79911
2251,30.241957,-97.80083
2251,30.244707,-97.802185
2251,30.246523,-97.8031
2251,30.25194,-97.80735
2251,30.256973,-97.810165
2251,30.255817,-97.80849
2251,30.259008,-97.81086
2251,30.272537,-97.80149
2251,30.271576,-97.79516
2251,30.265278,-97.78543
2251,30.263407,-97.78733
2251,30.265223,-97.782646
2251,30.25876,-97.78667
2251,30.265278,-97.782776
2251,30.269045,-97.774796
2251,30.267588,-97.75785
2251,30.26789,-97.75601
2251,30.26657,-97.75627
2251,30.26074,-97.75836
2251,30.2592,-97.75234
2251,30.258457,-97.75031
2251,30.260904,-97.748764
2251,30.261757,-97.74838
2251,30.267147,-97.74569
7403,30.223175,-97.76611
7403,30.223175,-97.76611
7403,30.223175,-97.76611
7403,30.223175,-97.76611
7403,30.223175,-97.76611
7403,30.223175,-97.76611
7403,30.223175,-97.76611
7403,30.223175,-97.76611
7403,30.22257,-97.76643
7403,30.22246,-97.766495
7403,30.222267,-97.76428
7403,30.226557,-97.768524
7403,30.228098,-97.77708
7403,30.229967,-97.78721
7403,30.231398,-97.79192
7403,30.230242,-97.79522
7403,30.23115,-97.80057
7403,30.233625,-97.79674
7403,30.239235,-97.79955
7403,30.24325,-97.80155
7403,30.246138,-97.80295
7403,30.249025,-97.80504
7403,30.258045,-97.81023
7403,30.25645,-97.80931
7403,30.255873,-97.80849
7403,30.258072,-97.812065
7403,30.274023,-97.799965
7403,30.27075,-97.792114
7403,30.266268,-97.78312
7403,30.262308,-97.78917
7403,30.263132,-97.78771
7403,30.26107,-97.786545
7403,30.26019,-97.79313
7403,30.265526,-97.782074
7403,30.267258,-97.77093
7403,30.26723,-97.75605
7403,30.260822,-97.75842
7403,30.26074,-97.75829
7403,30.260603,-97.74889
7403,30.264397,-97.7468
7403,30.269127,-97.745056
7403,30.274462,-97.743126
2354,30.223175,-97.76615
2354,30.223175,-97.76615
2354,30.223175,-97.76611
2354,30.223175,-97.76615
2354,30.223175,-97.76615
2354,30.223175,-97.76615
2354,30.223175,-97.76615
2354,30.223175,-97.76615
2354,30.222515,-97.766495
2354,30.221552,-97.76514
2354,30.223642,-97.76393
2354,30.23016,-97.7955
2354,30.22906,-97.800476
2354,30.229225,-97.80123
2354,30.234642,-97.79604
2354,30.251335,-97.8069
2354,30.258623,-97.81023
2354,30.256422,-97.80937
2354,30.255817,-97.80852
2354,30.254086,-97.808426
2354,30.265526,-97.80672
2354,30.27394,-97.80089
2354,30.273994,-97.799965
2354,30.271244,-97.78777
2354,30.263353,-97.78749
2354,30.263874,-97.78553
2354,30.258017,-97.790215
2354,30.26525,-97.78281
2354,30.268826,-97.774315
2354,30.267092,-97.75728
2354,30.260685,-97.75773
2354,30.258705,-97.74984
2354,30.260712,-97.748825
2354,30.263985,-97.7474
2354,30.268604,-97.74525
2354,30.274324,-97.743225
2354,30.274738,-97.74345
2251,30.22323,-97.76615
2251,30.22323,-97.76615
2251,30.22323,-97.76615
2251,30.22323,-97.76618
2251,30.22323,-97.76615
2251,30.22323,-97.76615
2251,30.22323,-97.76615
2251,30.22323,-97.76615
2251,30.22323,-97.76615
2251,30.222488,-97.766525
2251,30.221552,-97.76514
2251,30.223587,-97.76384
2251,30.228125,-97.778244
2251,30.230326,-97.78793
2251,30.231672,-97.79183
2251,30.22994,-97.79734
2251,30.229115,-97.80117
2251,30.23456,-97.795944
2251,30.245834,-97.80276
2251,30.252106,-97.8075
2251,30.258705,-97.81055
2251,30.255983,-97.80868
2251,30.258127,-97.812035
2251,30.26844,-97.80497
2251,30.273912,-97.80089
2251,30.273912,-97.80089
2251,30.273363,-97.79905
2251,30.267477,-97.78591
2251,30.262472,-97.78892
2251,30.265223,-97.782295
2251,30.264536,-97.7841
2251,30.2581,-97.79031
2251,30.262115,-97.78952
2251,30.268082,-97.77774
2251,30.26591,-97.76764
2251,30.264782,-97.75703
2251,30.263462,-97.75763
2251,30.260685,-97.75832
2251,30.259558,-97.75367
2251,30.258457,-97.75041
2251,30.26074,-97.748825
2251,30.264067,-97.74699
2251,30.270998,-97.7443
7403,30.223202,-97.76615
7403,30.223202,-97.76615
7403,30.223202,-97.76615
7403,30.223202,-97.76615
7403,30.223202,-97.76615
7403,30.223202,-97.76615
7403,30.223202,-97.76615
7403,30.223202,-97.76615
7403,30.222652,-97.76643
7403,30.221552,-97.76511
7403,30.224358,-97.76498
7403,30.22708,-97.76963
7403,30.229555,-97.786354
7403,30.231424,-97.791954
7403,30.229748,-97.7968
7403,30.22906,-97.80064
7403,30.22917,-97.80123
7403,30.233377,-97.79699
7403,30.244514,-97.802124
7403,30.253534,-97.80865
7403,30.256367,-97.809814
7403,30.255873,-97.80855
7403,30.256533,-97.81108
7403,30.267258,-97.80576
7403,30.273912,-97.80089
7403,30.273968,-97.799965
7403,30.26888,-97.786064
7403,30.262115,-97.78587
7403,30.257935,-97.790085
7403,30.26503,-97.78341
7403,30.267395,-97.77119
7403,30.261015,-97.75912
7403,30.258486,-97.750565
7403,30.2592,-97.74959
7403,30.260822,-97.748795
7403,30.263958,-97.7474
7403,30.26888,-97.745155
7403,30.274683,-97.743286
2354,30.223202,-97.76611
2354,30.223202,-97.76611
2354,30.223202,-97.76611
2354,30.223202,-97.76611
2354,30.223202,-97.76611
2354,30.223202,-97.76611
2354,30.223175,-97.76611
2354,30.222597,-97.766464
2354,30.221552,-97.76511
2354,30.222075,-97.764435
2354,30.226667,-97.76884
2354,30.228125,-97.77888
2354,30.229528,-97.786285
2354,30.231068,-97.78955
2354,30.23082,-97.792305
2354,30.229418,-97.79905
2354,30.22928,-97.80117
2354,30.231728,-97.80051
2354,30.233873,-97.79639
2354,30.2493,-97.80526
2354,30.257496,-97.81039
2354,30.255653,-97.80862
2354,30.25865,-97.81115
2354,30.268826,-97.80466
2354,30.274187,-97.80057
2354,30.273968,-97.799934
2354,30.269293,-97.786095
2354,30.266294,-97.78303
2354,30.260492,-97.786415
2354,30.257496,-97.788666
2354,30.261564,-97.79069
2354,30.268604,-97.77378
2354,30.262032,-97.76178
2354,30.260548,-97.75744
2354,30.259613,-97.75396
2354,30.26118,-97.748634
2354,30.266653,-97.74595
2354,30.272152,-97.74392
2354,30.274324,-97.74316
2354,30.27471,-97.74354
2354,30.223148,-97.76611
2354,30.223148,-97.76611
2354,30.223148,-97.76611
2354,30.223148,-97.76611
2354,30.223148,-97.76611
2354,30.223148,-97.76611
2354,30.223148,-97.76611
2354,30.223148,-97.76611
2354,30.221552,-97.76517
2354,30.22235,-97.76425
2354,30.228235,-97.780525
2354,30.230215,-97.78784
2354,30.23137,-97.79192
2354,30.230104,-97.798225
2354,30.229225,-97.8012
2354,30.231892,-97.800476
2354,30.24094,-97.800285
2354,30.246056,-97.80291
2354,30.251913,-97.80738
2354,30.256313,-97.80947
2354,30.2559,-97.80855
2354,30.256367,-97.81096
2354,30.268137,-97.80513
2354,30.274078,-97.80067
2354,30.273994,-97.79978
2354,30.26932,-97.786095
2354,30.262527,-97.78945
2354,30.264425,-97.78423
2354,30.25799,-97.78752
2354,30.259117,-97.79107
2354,30.262253,-97.78927
2354,30.262583,-97.78873
2354,30.26822,-97.772865
2354,30.268633,-97.75988
2354,30.26745,-97.75769
2354,30.26745,-97.75589
2354,30.260685,-97.75832
2354,30.258457,-97.75047
2354,30.26261,-97.74797
2354,30.26767,-97.74557
2354,30.270777,-97.74439
7403,30.223175,-97.76615
7403,30.223175,-97.76615
7403,30.223175,-97.76615
7403,30.223175,-97.76615
7403,30.223175,-97.76615
7403,30.223175,-97.76615
7403,30.223175,-97.76615
7403,30.222515,-97.766495
7403,30.22235,-97.76428
7403,30.226667,-97.76884
7403,30.228043,-97.77771
7403,30.228428,-97.782776
7403,30.230326,-97.78809
7403,30.230022,-97.79278
7403,30.229033,-97.800446
7403,30.22906,-97.80117
7403,30.22983,-97.80095
7403,30.25414,-97.8083
7403,30.266598,-97.806046
7403,30.273886,-97.80086
7403,30.27394,-97.79971
7403,30.270832,-97.79285
7403,30.266432,-97.78338
7403,30.263132,-97.78774
7403,30.263077,-97.78534
7403,30.259146,-97.7911
7403,30.263683,-97.7868
7403,30.274435,-97.766785
7403,30.26701,-97.75725
7403,30.26745,-97.75592
7403,30.260574,-97.75791
7403,30.258402,-97.75034
7403,30.259447,-97.74937
7403,30.260767,-97.748795
7403,30.266542,-97.74595
7403,30.271437,-97.74414
6017,30.418316,-97.66893
6017,30.418316,-97.6689
6017,30.418343,-97.6689
6017,30.418287,-97.66849
6017,30.418205,-97.667984
6017,30.3989,-97.6645
6017,30.393812,-97.66336
6017,30.385893,-97.66139
6017,30.378056,-97.65975
6017,30.37305,-97.667
6017,30.377174,-97.67634
6017,30.383335,-97.68939
6017,30.390512,-97.7038
6017,30.39164,-97.7132
6017,30.395132,-97.72017
6017,30.39131,-97.7222
6017,30.392933,-97.72672
6017,30.395765,-97.73252
6017,30.400412,-97.745346
6017,30.400742,-97.74822
6017,30.394087,-97.749016
6017,30.393564,-97.74389
6017,30.393372,-97.74354
6028,30.418425,-97.66915
6028,30.418287,-97.66893
6028,30.418316,-97.66893
6028,30.418205,-97.667984
6028,30.415895,-97.66697
6028,30.406738,-97.66364
6028,30.402254,-97.65762
6028,30.397526,-97.66871
6028,30.385672,-97.66149
6028,30.378357,-97.659935
6028,30.373682,-97.66849
6028,30.374287,-97.670074
6028,30.377752,-97.67837
6028,30.3824,-97.68726
6028,30.38262,-97.687675
6028,30.385426,-97.69424
6028,30.39109,-97.70506
6028,30.393126,-97.71599
6028,30.39164,-97.723495
6028,30.39164,-97.723465
6028,30.39219,-97.725174
6028,30.39923,-97.73971
6028,30.400715,-97.747025
6028,30.394087,-97.74838
6028,30.394087,-97.74838
6028,30.39406,-97.74838
2061,30.2933,-97.63134
2061,30.2933,-97.63134
2061,30.2933,-97.63134
2061,30.2933,-97.63134
2061,30.2933,-97.63134
2061,30.293272,-97.63134
2061,30.2933,-97.63134
2061,30.2933,-97.63134
2061,30.2933,-97.63134
2061,30.294346,-97.63071
2061,30.29143,-97.62798
2061,30.29143,-97.62795
2061,30.29154,-97.628525
2061,30.299185,-97.64584
2061,30.302622,-97.65329
2061,30.312908,-97.652275
2061,30.316868,-97.66266
2061,30.313814,-97.66472
2061,30.31266,-97.66541
2061,30.31079,-97.667885
2061,30.318462,-97.67726
2061,30.31442,-97.68118
2061,30.313513,-97.69094
2061,30.314695,-97.693756
2061,30.317116,-97.69904
2061,30.317032,-97.70006
2061,30.311945,-97.70649
2061,30.308397,-97.70848
2061,30.300394,-97.70639
2061,30.300835,-97.713585
2061,30.30122,-97.71618
2061,30.298525,-97.71773
2061,30.29506,-97.71973
2061,30.289148,-97.72356
2061,30.288296,-97.729195
2061,30.284967,-97.73385
2061,30.28032,-97.73445
2061,30.27592,-97.73622
2061,30.272757,-97.734955
2061,30.27174,-97.73752
2061,30.271658,-97.74541
2061,30.267422,-97.74699
6017,30.41826,-97.6689
6017,30.41826,-97.6689
6017,30.418287,-97.6689
6017,30.41826,-97.6689
6017,30.418287,-97.6689
6017,30.418205,-97.668015
6017,30.418232,-97.66944
6017,30.410643,-97.66377
6017,30.404978,-97.66361
6017,30.40044,-97.65899
6017,30.397993,-97.669
6017,30.391228,-97.660034
6017,30.382647,-97.6626
6017,30.377285,-97.65886
6017,30.374563,-97.67067
6017,30.377478,-97.677734
6017,30.382702,-97.6879
6017,30.39076,-97.7043
6017,30.392437,-97.71497
6017,30.391558,-97.723145
6017,30.39153,-97.723145
6017,30.392136,-97.72482
6017,30.397196,-97.73559
6017,30.400385,-97.74531
6017,30.400742,-97.74731
6017,30.39406,-97.74953
6017,30.393345,-97.74348
6017,30.418287,-97.66893
6017,30.418287,-97.66893
6017,30.418287,-97.66893
6017,30.418316,-97.6689
6017,30.418123,-97.66782
6017,30.41485,-97.66694
6017,30.405445,-97.663925
6017,30.40165,-97.657974
6017,30.398872,-97.66893
6017,30.395628,-97.666084
6017,30.38724,-97.6612
6017,30.385727,-97.66149
6017,30.377258,-97.65889
6017,30.37536,-97.67229
6017,30.381575,-97.685715
6017,30.381796,-97.6861
6017,30.382456,-97.68739
6017,30.386194,-97.695816
6017,30.392767,-97.70921
6017,30.395132,-97.7202
6017,30.393648,-97.72096
6017,30.39296,-97.72675
6017,30.39681,-97.734764
6017,30.400496,-97.74582
6017,30.400688,-97.748634
6017,30.39406,-97.74744
6017,30.394005,-97.74639
6017,30.39351,-97.74382
6028,30.418316,-97.6689
6028,30.418287,-97.6689
6028,30.418316,-97.6689
6028,30.418316,-97.6689
6028,30.418287,-97.6689
6028,30.418316,-97.6689
6028,30.41815,-97.66944
6028,30.41474,-97.6665
6028,30.414465,-97.66494
6028,30.403795,-97.66061
6028,30.400742,-97.65874
6028,30.394665,-97.66431
6028,30.380117,-97.68331
6028,30.383472,-97.689896
6028,30.383472,-97.689896
6028,30.39208,-97.707596
6028,30.393456,-97.71671
6028,30.3923,-97.725426
6028,30.398653,-97.7386
6028,30.400385,-97.745346
6028,30.398872,-97.74968
6028,30.394335,-97.74975
6028,30.394033,-97.74747
6017,30.418316,-97.6689
6017,30.418343,-97.66893
6017,30.418316,-97.6689
6017,30.418316,-97.6689
6017,30.418287,-97.6689
6017,30.418232,-97.668015
6017,30.417353,-97.66969
6017,30.40836,-97.66326
6017,30.404896,-97.66317
6017,30.399038,-97.668076
6017,30.39571,-97.66624
6017,30.38735,-97.6612
6017,30.385233,-97.66158
6017,30.383116,-97.66266
6017,30.374315,-97.662285
6017,30.376955,-97.67548
6017,30.378494,-97.679985
6017,30.381796,-97.686035
6017,30.38251,-97.68752
6017,30.387598,-97.69845
6017,30.3923,-97.70807
6017,30.39098,-97.71396
6017,30.395132,-97.72023
6017,30.391558,-97.723175
6017,30.392136,-97.72482
6017,30.396755,-97.73464
6017,30.400688,-97.74838
6017,30.394087,-97.74747
6017,30.393538,-97.74392
6017,30.393318,-97.74351
6028,30.418398,-97.66925
6028,30.418316,-97.66893
6028,30.418287,-97.66893
6028,30.418287,-97.66893
6028,30.418287,-97.66893
6028,30.418316,-97.66893
6028,30.41727,-97.66665
6028,30.411715,-97.663925
6028,30.4055,-97.663925
6028,30.399422,-97.660286
6028,30.39483,-97.66456
6028,30.387157,-97.6612
6028,30.385756,-97.66139
6028,30.379375,-97.66048
6028,30.372803,-97.66535
6028,30.37613,-97.67384
6028,30.377174,-97.67644
6028,30.381712,-97.685905
6028,30.382456,-97.6873
6028,30.386086,-97.695564
6028,30.39274,-97.70892
6028,30.39505,-97.72004
6028,30.39219,-97.72498
6028,30.395573,-97.73214
6028,30.400412,-97.74455
6028,30.40077,-97.74734
6028,30.394335,-97.74978
6028,30.394087,-97.74715
6017,30.411852,-97.663994
6017,30.405582,-97.663925
6017,30.40231,-97.65766
6017,30.398157,-97.66903
6017,30.390842,-97.65924
6017,30.385756,-97.66149
6017,30.38086,-97.66124
6017,30.373682,-97.66355
6017,30.376844,-97.67526
6017,30.381136,-97.68495
6017,30.382647,-97.687744
6017,30.38878,-97.7005
6017,30.39098,-97.71412
6017,30.39208,-97.72495
6017,30.39406,-97.729034
6017,30.398075,-97.7374
6017,30.400715,-97.7487
6017,30.394115,-97.747116
6017,30.393482,-97.74376
6028,30.418316,-97.66893
6028,30.418343,-97.66893
6028,30.418316,-97.66893
6028,30.418343,-97.66893
6028,30.418205,-97.667854
6028,30.416225,-97.66678
6028,30.405748,-97.663895
6028,30.401787,-97.65791
6028,30.398157,-97.669
6028,30.393234,-97.662506
6028,30.3857,-97.66149
6028,30.378248,-97.659874
6028,30.373875,-97.66909
6028,30.376982,-97.67545
6028,30.381796,-97.68597
6028,30.382427,-97.6872
6028,30.384214,-97.691414
6028,30.390594,-97.703926
6028,30.392548,-97.70848
6028,30.393894,-97.717636
6028,30.395214,-97.72026
6028,30.392136,-97.72501
6028,30.393208,-97.72723
6028,30.40033,-97.74338
6028,30.395958,-97.74997
6028,30.393538,-97.74389
6028,30.393456,-97.74373
6028,30.393456,-97.74376
8915,30.353306,-97.68011
8915,30.355368,-97.68334
8915,30.35721,-97.68613
8915,30.360016,-97.691734
8915,30.359327,-97.69446
8915,30.355368,-97.69673
8915,30.347668,-97.70319
8915,30.34346,-97.705795
8915,30.339308,-97.71352
8915,30.335623,-97.7159
8915,30.328665,-97.715004
8915,30.328472,-97.71203
8915,30.3263,-97.70883
8915,30.317913,-97.713326
8915,30.307957,-97.71577
8915,30.30419,-97.72011
8915,30.30023,-97.721306
8915,30.30034,-97.72064
8915,30.29495,-97.72394
8915,30.289312,-97.72704
8915,30.287388,-97.72678
8915,30.28538,-97.73058
8915,30.283318,-97.73413
8915,30.280073,-97.73566
8915,30.272537,-97.734985
8915,30.272593,-97.74069
8915,30.27306,-97.74224
8915,30.271465,-97.74547
8915,30.269678,-97.74613
8915,30.263847,-97.74778
8915,30.25777,-97.750534
8915,30.245588,-97.75706
8915,30.241133,-97.76032
8915,30.237585,-97.76257
8915,30.227024,-97.76925
8915,30.214705,-97.77695
8915,30.208408,-97.78166
8915,30.197435,-97.78774
8915,30.194933,-97.78917
8915,30.191715,-97.7905
8915,30.180164,-97.79547
8915,30.172464,-97.79949
8915,30.166992,-97.78781
8915,30.163143,-97.79107
8943,30.353333,-97.68011
8943,30.355753,-97.68391
8943,30.360428,-97.693756
8943,30.359356,-97.69442
8943,30.35457,-97.69721
8943,30.3472,-97.703415
8943,30.344147,-97.70516
8943,30.340105,-97.71298
8943,30.334137,-97.71687
8943,30.328527,-97.713806
8943,30.326107,-97.70855
8943,30.320965,-97.71276
8943,30.3142,-97.71497
8943,30.303612,-97.71612
8943,30.300423,-97.72175
8943,30.300203,-97.721275
8943,30.299818,-97.72242
8943,30.29088,-97.727295
8943,30.289148,-97.726974
8943,30.287636,-97.72992
8943,30.28417,-97.73394
8943,30.279192,-97.7361
8943,30.2757,-97.73553
8943,30.271685,-97.73759
8943,30.272757,-97.74069
8943,30.273556,-97.74411
8943,30.271053,-97.74557
8943,30.26536,-97.74769
8943,30.25898,-97.74987
8943,30.258045,-97.75041
8943,30.25161,-97.75424
8943,30.242315,-97.7595
8943,30.241077,-97.76035
8943,30.197325,-97.78784
8943,30.186792,-97.79072
8943,30.174858,-97.79886
8943,30.168203,-97.794586
8943,30.16504,-97.78787
8943,30.16317,-97.7911
2207,30.353828,-97.68096
2207,30.357374,-97.68638
2207,30.359272,-97.69021
2207,30.360676,-97.69319
2207,30.358915,-97.69471
2207,30.35325,-97.69908
2207,30.344973,-97.70459
2207,30.342607,-97.70633
2207,30.339775,-97.7132
2207,30.33334,-97.71675
2207,30.328913,-97.71586
2207,30.328417,-97.71213
2207,30.324238,-97.70975
2207,30.32267,-97.71076
2207,30.320938,-97.71279
2207,30.315273,-97.71463
2207,30.30419,-97.71608
2207,30.302237,-97.721275
2207,30.300203,-97.721375
2207,30.300093,-97.72067
2207,30.300835,-97.721245
2207,30.296656,-97.723206
2207,30.291182,-97.727196
2207,30.289394,-97.72707
2207,30.28747,-97.72678
2207,30.287167,-97.73005
2207,30.28483,-97.73388
2207,30.28032,-97.73432
2207,30.275673,-97.73556
2207,30.27273,-97.734985
2207,30.271933,-97.73819
2207,30.272537,-97.74034
2207,30.273527,-97.74411
2207,30.254112,-97.752754
2207,30.246,-97.756775
2207,30.242205,-97.75963
2207,30.241215,-97.76029
2207,30.235825,-97.76368
2207,30.227602,-97.768906
2207,30.221003,-97.77299
2207,30.211872,-97.77894
2207,30.2086,-97.78147
2207,30.200598,-97.78569
2207,30.194904,-97.7892
2207,30.187178,-97.790596
2207,30.177607,-97.79721
2207,30.17296,-97.79905
2207,30.168093,-97.794395
2207,30.166937,-97.78759
8910,30.35281,-97.67884
8910,30.352837,-97.67884
8910,30.352865,-97.67881
8910,30.352837,-97.67884
8910,30.352837,-97.67884
8910,30.352837,-97.67884
8910,30.352837,-97.67884
8910,30.352837,-97.67884
8910,30.352865,-97.67884
8910,30.352837,-97.67881
8910,30.35325,-97.680046
8910,30.355587,-97.683754
8910,30.35721,-97.68613
8910,30.359438,-97.69053
8910,30.358393,-97.69493
8910,30.34962,-97.70206
8910,30.34566,-97.70421
8910,30.343927,-97.705315
8910,30.338537,-97.71396
8910,30.328775,-97.7158
8910,30.326244,-97.70874
8910,30.32124,-97.711586
8910,30.313017,-97.715164
8910,30.303722,-97.71735
8910,30.287306,-97.72678
8910,30.287745,-97.72977
8910,30.285187,-97.73255
8910,30.283236,-97.73413
8910,30.279606,-97.73591
8910,30.273857,-97.735054
8910,30.271685,-97.73749
8910,30.272537,-97.74069
